PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	DiTroia, Stephanie P.; Percharde, Michelle; Guerquin, Marie-Justine; Wall, Estelle; Collignon, Evelyne; Ebata, Kevin T.; Mesh, Kathryn; Mahesula, Swetha; Agathocleous, Michalis; Laird, Diana J.; Livera, Gabriel; Ramalho-Santos, Miguel								Maternal vitamin C regulates reprogramming of DNA methylation and germline development								NATURE				573	7773			271	+		10.1038/s41586-019-1536-1			SEP 12 2019	2019										1							WOS:000485415400057		
J	Liberti, Joanito; Gorner, Julia; Welch, Mat; Dosselli, Ryan; Schiott, Morten; Ogawa, Yuri; Castleden, Ian; Hemmi, Jan M.; Baer-Imhoof, Barbara; Boomsma, Jacobus J.; Baer, Boris								Seminal fluid compromises visual perception in honeybee queens reducing their survival during additional mating flights								ELIFE				8						e45009	10.7554/eLife.45009			SEP 10 2019	2019										0							WOS:000485690200001		
J	Chew, Guo-Liang; Campbell, Amy E.; De Neef, Emma; Sutliff, Nicholas A.; Shadle, Sean C.; Tapscott, Stephen J.; Bradley, Robert K.								DUX4 Suppresses MHC Class I to Promote Cancer Immune Evasion and Resistance to Checkpoint Blockade								DEVELOPMENTAL CELL				50	5			658	+		10.1016/j.devcel.2019.06.011			SEP 9 2019	2019										2							WOS:000484741700014		
J	Rutter, Lindsay; Lauter, Adrienne N. Moran; Graham, Michelle A.; Cook, Dianne								Visualization methods for differential expression analysis								BMC BIOINFORMATICS				20	1					458	10.1186/s12859-019-2968-1			SEP 6 2019	2019										0							WOS:000484971800006		
J	Ashuach, Tal; Fischer, David S.; Kreimer, Anat; Ahituv, Nadav; Theis, Fabian J.; Yosef, Nir								MPRAnalyze: statistical framework for massively parallel reporter assays								GENOME BIOLOGY				20	1					183	10.1186/s13059-019-1787-z			SEP 2 2019	2019										1							WOS:000483594100002		
J	Schumann, Franziska; Blanc, Eric; Messerschmidt, Clemens; Blankenstein, Thomas; Busse, Antonia; Beule, Dieter								SigsPack, a package for cancer mutational signatures								BMC BIOINFORMATICS				20	1					450	10.1186/s12859-019-3043-7			SEP 2 2019	2019										0							WOS:000483584100003		
J	Cambon, Marine C.; Parthuisot, Nathalie; Pages, Sylvie; Lanois, Anne; Givaudan, Alain; Ferdy, Jean-Baptiste								Selection of Bacterial Mutants in Late Infections: When Vector Transmission Trades Off against Growth Advantage in Stationary Phase								MBIO				10	5					e01437-19	10.1128/mBio.01437-19			SEP-OCT 2019	2019										0							WOS:000493915800069		
J	Picart-Armada, Sergio; Barrett, Steven J.; Wille, David R.; Perera-Lluna, Alexandre; Gutteridge, Alex; Dessailly, Benoit H.								Benchmarking network propagation methods for disease gene identification								PLOS COMPUTATIONAL BIOLOGY				15	9					e1007276	10.1371/journal.pcbi.1007276			SEP 2019	2019										0							WOS:000489741800016		
J	Gasparini, Patrizia; Fortunato, Orazio; De Cecco, Loris; Casanova, Michela; Ianno, Maria Federica; Carenzo, Andrea; Centonze, Giovanni; Milione, Massimo; Collini, Paola; Boeri, Mattia; Dugo, Matteo; Gargiuli, Chiara; Mensah, Mavis; Segale, Miriam; Bergamaschi, Luca; Chiaravalli, Stefano; Sensi, Maria Luisa; Massimino, Maura; Sozzi, Gabriella; Ferrari, Andrea								Age-Related Alterations in Immune Contexture Are Associated with Aggressiveness in Rhabdomyosarcoma								CANCERS				11	9					1380	10.3390/cancers11091380			SEP 2019	2019										3							WOS:000489719000165		
J	Rainer, Johannes; Gatto, Laurent; Weichenberger, Christian X.								ensembldb: an R package to create and use Ensembl-based annotation resources								BIOINFORMATICS				35	17			3151	3153		10.1093/bioinformatics/btz031			SEP 1 2019	2019										1							WOS:000487323400036		
J	Kort, Eric J.; Jovinge, Stefan								Streamlined analysis of LINCS L1000 data with the slinky package for R								BIOINFORMATICS				35	17			3176	3177		10.1093/bioinformatics/btz002			SEP 1 2019	2019										0							WOS:000487323400045		
J	Kyritsis, Konstantinos A.; Wang, Bing; Sullivan, Julie; Lyne, Rachel; Micklem, Gos								InterMineR: an R package for InterMine databases								BIOINFORMATICS				35	17			3206	3207		10.1093/bioinformatics/btz039			SEP 1 2019	2019										0							WOS:000487323400055		
J	Georgeson, Peter; Syme, Anna; Sloggett, Clare; Chung, Jessica; Dashnow, Harriet; Milton, Michael; Lonsdale, Andrew; Powell, David; Seemann, Torsten; Pope, Bernard								Bionitio: demonstrating and facilitating best practices for bioinformatics command-line software								GIGASCIENCE				8	9						10.1093/gigascience/giz109			SEP 2019	2019										0							WOS:000489272100002		
J	Helm, Bryan R.; Zhan, Xiaohui; Pandya, Pankita H.; Murray, Mary E.; Pollok, Karen E.; Renbarger, Jamie L.; Ferguson, Michael J.; Han, Zhi; Ni, Dong; Zhang, Jie; Huang, Kun								Gene Co-Expression Networks Restructured Gene Fusion in Rhabdomyosarcoma Cancers								GENES				10	9					665	10.3390/genes10090665			SEP 2019	2019										0							WOS:000487954700014		
J	Dittrich, Marcus; Mueller, Heike M.; Bauer, Hubert; Peirats-Llobet, Marta; Rodriguez, Pedro L.; Geilfus, Christoph-Martin; Christian Carpentier, Sebastien; Al Rasheid, Khaled A. S.; Kollist, Hannes; Merilo, Ebe; Herrmann, Johannes; Mueller, Tobias; Ache, Peter; Hetherington, Alistair M.; Hedrich, Rainer								The role of Arabidopsis ABA receptors from the PYR/PYL/RCAR family in stomatal acclimation and closure signal integration								NATURE PLANTS				5	9			1002	1011		10.1038/s41477-019-0490-0			SEP 2019	2019										2							WOS:000485155000018		
J	Ristok, Christian; Poeschl, Yvonne; Dudenhoeffer, Jan-Hendrik; Ebeling, Anne; Eisenhauer, Nico; Vergara, Fredd; Wagg, Cameron; van Dam, Nicole M.; Weinhold, Alexander								Plant species richness elicits changes in the metabolome of grassland species via soil biotic legacy								JOURNAL OF ECOLOGY				107	5			2240	2254		10.1111/1365-2745.13185			SEP 2019	2019										1							WOS:000484311000017		
J	Wiese, Danielle M.; Ruttan, Cindy C.; Wood, Catherine A.; Ford, Barry N.; Braid, Lorena R.								Accumulating Transcriptome Drift Precedes Cell Aging in Human Umbilical Cord-Derived Mesenchymal Stromal Cells Serially Cultured to Replicative Senescence								STEM CELLS TRANSLATIONAL MEDICINE				8	9			945	958		10.1002/sctm.18-0246			SEP 2019	2019										2							WOS:000482377400009		
J	Vazquez, Jessica; Ong, Irene M.; Stanic, Aleksandar K.								Single-cell technologies in reproductive immunology								AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY				82	3					e13157	10.1111/aji.13157			SEP 2019	2019										0							WOS:000481527600008		
J	Peters, F. S.; Peeters, A. M. A.; van den Bosch, T. P. P.; Mooyaart, A. L.; van de Wetering, J.; Betjes, M. G. H.; Baan, C. C.; Boer, K.								Disrupted regulation of serpinB9 in circulating T cells is associated with an increased risk for post-transplant skin cancer								CLINICAL AND EXPERIMENTAL IMMUNOLOGY				197	3			341	351		10.1111/cei.13309			SEP 2019	2019										0							WOS:000481437700008		
J	Lee, Samuel C.; Quinn, Thomas P.; Lai, Jerry; Kong, Sek Won; Hertz-Picciotto, Irva; Glatt, Stephen J.; Crowley, Tamsyn M.; Venkatesh, Svetha; Thin Nguyen								Solving for X: Evidence for sex-specific autism biomarkers across multiple transcriptomic studies								AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS				180	6			377	389		10.1002/ajmg.b.32701			SEP 2019	2019										1							WOS:000478086300006		
J	Wang, Shuai; Martins, Rene; Sullivan, Megan C.; Friedman, Elliot S.; Misic, Ana M.; El-Fahmawi, Ayah; De Martinis, Elaine Cristina Pereira; O'Brien, Kevin; Chen, Ying; Bradley, Charles; Zhang, Grace; Berry, Alexander S. F.; Hunter, Christopher A.; Baldassano, Robert N.; Rondeau, Mark P.; Beiting, Daniel P.								Diet-induced remission in chronic enteropathy is associated with altered microbial community structure and synthesis of secondary bile acids								MICROBIOME				7	1					126	10.1186/s40168-019-0740-4			AUG 31 2019	2019										1							WOS:000483508100001		
J	Menendez-Gonzalez, Juan Bautista; Sinnadurai, Samantha; Gibbs, Alex; Thomas, Leigh-anne; Konstantinou, Maria; Garcia-Valverde, Alfonso; Boyer, Magali; Wang, Zhengke; Boyd, Ashleigh S.; Blair, Allison; Morgan, Rhys G.; Rodrigues, Neil P.								Inhibition of GATA2 restrains cell proliferation and enhances apoptosis and chemotherapy mediated apoptosis in human GATA2 overexpressing AML cells								SCIENTIFIC REPORTS				9						12212	10.1038/s41598-019-48589-0			AUG 21 2019	2019										0							WOS:000482000700007		
J	Lucchetta, Marta; da Piedade, Isabelle; Mounir, Mohamed; Vabistsevits, Marina; Terkelsen, Thilde; Papaleo, Elena								Distinct signatures of lung cancer types: aberrant mucin O-glycosylation and compromised immune response								BMC CANCER				19	1					824	10.1186/s12885-019-5965-x			AUG 20 2019	2019										0							WOS:000482918300005		
J	Lee, Jaecheol; Termglinchan, Vittavat; Diecke, Sebastian; Itzhaki, Ilanit; Lam, Chi Keung; Garg, Priyanka; Lau, Edward; Greenhaw, Matthew; Seeger, Timon; Wu, Haodi; Zhang, Joe Z.; Chen, Xingqi; Gil, Isaac Perea; Ameen, Mohamed; Sallam, Karim; Rhee, June-Wha; Churko, Jared M.; Chaudhary, Rinkal; Chour, Tony; Wang, Paul J.; Snyder, Michael P.; Chang, Howard Y.; Karakikes, Ioannis; Wu, Joseph C.								Activation of PDGF pathway links LMNA mutation to dilated cardiomyopathy								NATURE				572	7769			335	+		10.1038/s41586-019-1406-x			AUG 15 2019	2019										6							WOS:000481414100036		
J	Schillemans, Maaike; Karampini, Ellie; Hoogendijk, Arie J.; Wahedi, Maryam; van Alphen, Floris P. J.; van den Biggelaar, Maartje; Voorberg, Jan; Bierings, Ruben								Interaction networks of Weibel-Palade body regulators syntaxin-3 and syntaxin binding protein 5 in endothelial cells								JOURNAL OF PROTEOMICS				205						103417	10.1016/j.jprot.2019.103417			AUG 15 2019	2019										0							WOS:000478703700004		
J	Fong, Jia Yi; Pignata, Luca; Goy, Pierre-Alexis; Kawabata, Kimihito Cojin; Lee, Stanley Chun-Wei; Koh, Cheryl M.; Musiani, Daniele; Massignani, Enrico; Kotini, Andriana G.; Penson, Alex; Wun, Cheng Mun; Shen, Yudao; Schwarz, Megan; Low, Diana H. P.; Rialdi, Alexander; Ki, Michelle; Wollmann, Heike; Mzoughi, Slim; Gay, Florence; Thompson, Christine; Hart, Timothy; Barbash, Olena; Luciani, Genna M.; Szewczyk, Magdalena M.; Wouters, Bas J.; Delwel, Ruud; Papapetrou, Eirini P.; Barsyte-Lovejoy, Dalia; Arrowsmith, Cheryl H.; Minden, Mark D.; Jin, Jian; Melnick, Ari; Bonaldi, Tiziana; Abdel-Wahab, Omar; Guccione, Ernesto								Therapeutic Targeting of RNA Splicing Catalysis through Inhibition of Protein Arginine Methylation								CANCER CELL				36	2			194	+		10.1016/j.ccell.2019.07.003			AUG 12 2019	2019										5							WOS:000480434200009		
J	Petyuk, Vladislav A.; Gatto, Laurent; Payne, Samuel H.								Reproducibility and Transparency by Design								MOLECULAR & CELLULAR PROTEOMICS				18				S202	S204		10.1074/mcp.IP119.001567			AUG 9 2019	2019										1							WOS:000480588800017		
J	Guan, Jane; Zhou, Wei; Hefner, Marc; Blake, Robert A.; Chalouni, Cecile; Chen, Irene P.; De Bruyn, Tom; Giltnane, Jennifer M.; Hartman, Steven J.; Heidersbach, Amy; Houtman, Rene; Ingalla, Ellen; Kategaya, Lorn; Kleinheinz, Tracy; Li, Jun; Martin, Scott E.; Modrusan, Zora; Nannini, Michelle; Oeh, Jason; Ubhayakar, Savita; Wang, Xiaojing; Wertz, Ingrid E.; Young, Amy; Yu, Mamie; Sampath, Deepak; Hager, Jeffrey H.; Friedman, Lori S.; Daemen, Anneleen; Metcalfe, Ciara								Therapeutic Ligands Antagonize Estrogen Receptor Function by Impairing Its Mobility								CELL				178	4			949	+		10.1016/j.cell.2019.06.026			AUG 8 2019	2019										4							WOS:000480292800018		
J	Nie, Xiner; Wei, Jinyi; Hao, Youjin; Tao, Jingxin; Li, Yinghong; Liu, Mingwei; Xu, Boying; Li, Bo								Consistent Biomarkers and Related Pathogenesis Underlying Asthma Revealed by Systems Biology Approach								INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES				20	16					4037	10.3390/ijms20164037			AUG 2 2019	2019										1							WOS:000484411100194		
J	Mateos, Raul N.; Nakagawa, Hidewaki; Hirono, Seiko; Takano, Shinichi; Fukasawa, Mitsuharu; Yanagisawa, Akio; Yasukawa, Satoru; Maejima, Kazuhiro; Oku-Sasaki, Aya; Nakano, Kaoru; Dutta, Munmee; Tanaka, Hiroko; Miyano, Satoru; Enomoto, Nobuyuki; Yamaue, Hiroki; Nakai, Kenta; Fujita, Masashi								Genomic analysis of pancreatic juice DNA assesses malignant risk of intraductal papillary mucinous neoplasm of pancreas								CANCER MEDICINE				8	10			4565	4573		10.1002/cam4.2340			AUG 2019	2019										0							WOS:000483748400006		
J	Hagg, Sara; Belsky, Daniel W.; Cohen, Alan A.								Developments in molecular epidemiology of aging								EMERGING TOPICS IN LIFE SCIENCES				3	4			411	421		10.1042/ETLS20180173			AUG 2019	2019										0							WOS:000496157700007		
J	Dittmann, Antje; Kennedy, Norman J.; Soltero, Nina L.; Morshed, Nader; Mana, Miyeko D.; Yilmaz, Omer H.; Davis, Roger J.; White, Forest M.								High-fat diet in a mouse insulin-resistant model induces widespread rewiring of the phosphotyrosine signaling network								MOLECULAR SYSTEMS BIOLOGY				15	8					e8849	10.15252/msb.20198849			AUG 2019	2019										0							WOS:000484419200002		
J	Jolly, Angad; Bayram, Yavuz; Turan, Serap; Aycan, Zehra; Tos, Tulay; Abali, Zehra Yavas; Hacihamdioglu, Bulent; Akdemir, Zeynep Hande Coban; Hijazi, Hadia; Bas, Serpil; Atay, Zeynep; Guran, Tulay; Abali, Saygin; Bas, Firdevs; Darendeliler, Feyza; Colombo, Roberto; Barakat, Tahsin Stefan; Rinne, Tuula; White, Janson J.; Yesil, Gozde; Gezdirici, Alper; Gulec, Elif Yilmaz; Karaca, Ender; Pehlivan, Davut; Jhangiani, Shalini N.; Muzny, Donna M.; Poyrazoglu, Sukran; Bereket, Abdullah; Gibbs, Richard A.; Posey, Jennifer E.; Lupski, James R.								Exome Sequencing of a Primary Ovarian Insufficiency Cohort Reveals Common Molecular Etiologies for a Spectrum of Disease								JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM				104	8			3049	3067		10.1210/jc.2019-00248			AUG 2019	2019										4							WOS:000482558500001		
J	Bolyen, Evan; Rideout, Jai Ram; Dillon, Matthew R.; Bokulich, NicholasA.; Abnet, Christian C.; Al-Ghalith, Gabriel A.; Alexander, Harriet; Alm, Eric J.; Arumugam, Manimozhiyan; Asnicar, Francesco; Bai, Yang; Bisanz, Jordan E.; Bittinger, Kyle; Brejnrod, Asker; Brislawn, Colin J.; Brown, C. Titus; Callahan, Benjamin J.; Caraballo-Rodriguez, Andres Mauricio; Chase, John; Cope, Emily K.; Da Silva, Ricardo; Diener, Christian; Dorrestein, Pieter C.; Douglas, Gavin M.; Durall, Daniel M.; Duvallet, Claire; Edwardson, Christian F.; Ernst, Madeleine; Estaki, Mehrbod; Fouquier, Jennifer; Gauglitz, Julia M.; Gibbons, Sean M.; Gibson, Deanna L.; Gonzalez, Antonio; Gorlick, Kestrel; Guo, Jiarong; Hillmann, Benjamin; Holmes, Susan; Holste, Hannes; Huttenhower, Curtis; Huttley, Gavin A.; Janssen, Stefan; Jarmusch, Alan K.; Jiang, Lingjing; Kaehler, Benjamin D.; Bin Kang, Kyo; Keefe, Christopher R.; Keim, Paul; Kelley, Scott T.; Knights, Dan; Koester, Irina; Kosciolek, Tomasz; Kreps, Jorden; Langille, Morgan G. I.; Lee, Joslynn; Ley, Ruth; Liu, Yong-Xin; Loftfield, Erikka; Lozupone, Catherine; Maher, Massoud; Marotz, Clarisse; Martin, Bryan D.; McDonald, Daniel; McIver, Lauren J.; Melnik, Alexey V.; Metcalf, Jessica L.; Morgan, Sydney C.; Morton, Jamie T.; Naimey, Ahmad Turan; Navas-Molina, Jose A.; Nothias, Louis Felix; Orchanian, Stephanie B.; Pearson, Talima; Peoples, Samuel L.; Petras, Daniel; Preuss, Mary Lai; Pruesse, Elmar; Rasmussen, Lasse Buur; Rivers, Adam; Robeson, Michael S., II; Rosenthal, Patrick; Segata, Nicola; Shaffer, Michael; Shiffer, Arron; Sinha, Rashmi; Song, Se Jin; Spear, John R.; Swafford, Austin D.; Thompson, Luke R.; Torres, Pedro J.; Trinh, Pauline; Tripathi, Anupriya; Turnbaugh, Peter J.; Ul-Hasan, Sabah; vander Hooft, Justin J. J.; Vargas, Fernando; Vazquez-Baeza, Yoshiki; Vogtmann, Emily; von Hippel, Max; Walters, William; Wan, Yunhu; Wang, Mingxun; Warren, Jonathan; Weber, Kyle C.; Williamson, Charles H. D.; Willis, Amy D.; Xu, Zhenjiang Zech; Zaneveld, Jesse R.; Zhang, Yilong; Zhu, Qiyun; Knight, Rob; Caporaso, J. Gregory								Reproducible, interactive, scalable and extensible microbiome data science using QIIME 2								NATURE BIOTECHNOLOGY				37	8			852	857		10.1038/s41587-019-0209-9			AUG 2019	2019										66							WOS:000482876100012		
J	Puddick, Jonathan; Goodwin, Eric O.; Hawes, Ian; Hamilton, David P.; Wood, Susanna A.								In Situ Collection and Preservation of Intact Microcystis Colonies to Assess Population Diversity and Microcystin Quotas								TOXINS				11	8					435	10.3390/toxins11080435			AUG 2019	2019										0							WOS:000482994200010		
J	Passeri, Daniela; Carotti, Andrea; Pittol, Jose M. Ramos; Ciaccioli, Gianmario; Pellicciari, Roberto; van Mil, Saskia W. C.; Gioiello, Antimo								Dissecting the allosteric FXR modulation: a chemical biology approach using guggulsterone as a chemical tool								MEDCHEMCOMM				10	8			1412	1419		10.1039/c9md00264b			AUG 1 2019	2019										0							WOS:000481437100013		
J	Maeda, Kenji J.; Showmaker, Kurt C.; Johnson, Ashley C.; Garrett, Michael R.; Sasser, Jennifer M.								Spontaneous superimposed preeclampsia: chronology and expression unveiled by temporal transcriptomic analysis								PHYSIOLOGICAL GENOMICS				51	8			342	355		10.1152/physiolgenomics.00020.2019			AUG 2019	2019										0							WOS:000482185400001		
J	Pitts, Mallory S.; McShane, Josh N.; Hoener, Marius C.; Christian, Sherri L.; Berry, Mark D.								TAAR1 levels and sub-cellular distribution are cell line but not breast cancer subtype specific								HISTOCHEMISTRY AND CELL BIOLOGY				152	2			155	166		10.1007/s00418-019-01791-7			AUG 2019	2019										1							WOS:000478661300007		
J	Ryngajllo, Malgorzata; Jacek, Paulina; Cielecka, Izabela; Kalinowska, Halina; Bielecki, Stanislaw								Effect of ethanol supplementation on the transcriptional landscape of bionanocellulose producer Komagataeibacter xylinus E25								APPLIED MICROBIOLOGY AND BIOTECHNOLOGY				103	16			6673	6688		10.1007/s00253-019-09904-x			AUG 2019	2019										0							WOS:000477927800023		
